RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location
933750,P180961520,04/06/2018 02:52:00 PM,High,SD,GAMBLING,3600 BLK ST VICTOR ST,21225,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,Brooklyn,"3600 BLK ST VICTOR ST
BALTIMORE, MD
(39.234537, -76.596573)"
936219,P180951807,04/05/2018 04:01:00 PM,High,NE,GAMBLING,5600 FRANKFORD AV,21206,Frankford,Northeastern,443,2,D6,Cedonia/Frankford,Census Tract 2602.03,,"5600 FRANKFORD AV
BALTIMORE, MD
(39.322159, -76.540534)"
52667,P190381920,02/07/2019 12:44:00 PM,Low,SE,GAMBLING,200 AISQUITH ST,21202,Pleasant View Gardens,Southeastern,211,12,D7,Oldtown/Middle East,Census Tract 2805,,"200 AISQUITH ST
BALTIMORE, MD"
940680,P180932895,04/03/2018 11:14:00 PM,High,WD,GAMBLING,1500 W NORTH AV,21217,Penn North,Western,733,7,D2,Penn North/Reservoir Hill,Census Tract 1303,Western,"1500 W NORTH AV
BALTIMORE, MD
(39.310114, -76.641541)"
941405,P180932067,04/03/2018 05:58:00 PM,High,WD,GAMBLING,2500 PENNSYLVANIA AV,21217,Penn North,Western,733,7,D2,Penn North/Reservoir Hill,Census Tract 1303,Western,"2500 PENNSYLVANIA AV
BALTIMORE, MD
(39.310664, -76.643269)"
942600,P180930752,04/03/2018 09:47:00 AM,High,NE,GAMBLING,2200 FLEETWOOD AV,21214,Hamilton Hills,Northeastern,423,3,D3,Harford/Echodale,Census Tract 2707.02,,"2200 FLEETWOOD AV
BALTIMORE, MD
(39.366865, -76.572124)"
56097,P190372397,02/06/2019 02:55:00 PM,Low,ND,GAMBLING,ROLAND HEIGHTS AV/FALLS RD,21211,Hoes Heights,Northern,541,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"ROLAND HEIGHTS AV
BALTIMORE, MD"
944886,P180920967,04/02/2018 12:08:00 PM,High,CD,GAMBLING,500 SANFORD PL,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)"
944167,P180921751,04/02/2018 04:54:00 PM,High,ED,GAMBLING,2600 BLK MURA ST,21213,Berea,Eastern,332,13,D5,Clifton-Berea,Census Tract 803.01,Eastern2,"2600 BLK MURA ST
BALTIMORE, MD
(39.30535, -76.580856)"
946352,P180911778,04/01/2018 06:12:00 PM,High,NE,GAMBLING,4200 BLK SHELDON AV,21206,Belair-Parkside,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 BLK SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
60101,P190362227,02/05/2019 02:55:00 PM,Low,NE,GAMBLING,HARFORD RD/FLEETWOOD AV,21214,Westfield,Northeastern,424,3,D4,Harford/Echodale,Census Tract 2705.02,,"HARFORD RD
BALTIMORE, MD"
59630,P190362768,02/05/2019 04:55:00 PM,Low,SD,GAMBLING,E CROSS ST/RIVERSIDE AV,21230,Federal Hill,Southern,943,11,D7,Inner Harbor/Federal Hill,Census Tract 2402,,"E CROSS ST
BALTIMORE, MD"
59710,P190362681,02/05/2019 04:38:00 PM,Low,NW,GAMBLING,3900 BLK BAREVA RD,21215,East Arlington,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3900 BLK BAREVA RD
BALTIMORE, MD"
946918,P180911154,04/01/2018 01:04:00 PM,High,SW,GAMBLING,200 N MONASTERY AV,21229,Allendale,Southwestern,842,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"200 N MONASTERY AV
BALTIMORE, MD
(39.28932, -76.674676)"
948853,P180901832,03/31/2018 05:10:00 PM,High,ND,GAMBLING,400 ILCHESTER AV,21218,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,,"400 ILCHESTER AV
BALTIMORE, MD
(39.32278, -76.610989)"
948649,P180902063,03/31/2018 06:25:00 PM,High,NE,GAMBLING,1500 MONTPELIER ST,21218,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 907,,"1500 MONTPELIER ST
BALTIMORE, MD
(39.3218, -76.598425)"
948714,P180901997,03/31/2018 06:03:00 PM,High,ED,GAMBLING,1000 BLK MC ALEER CT,21202,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,,"1000 BLK MC ALEER CT
BALTIMORE, MD
(39.299733, -76.603544)"
949014,P180901661,03/31/2018 03:58:00 PM,High,WD,GAMBLING,1600 W NORTH AV,21217,Penn North,Western,733,7,D9,Greater Mondawmin,Census Tract 1504,Western,"1600 W NORTH AV
BALTIMORE, MD
(39.310039, -76.643415)"
950593,P180893236,03/30/2018 11:14:00 PM,High,ED,GAMBLING,1700 BLK N WOLFE ST,21213,Broadway East,Eastern,331,12,D5,Greenmount East,Census Tract 806,Eastern1,"1700 BLK N WOLFE ST
BALTIMORE, MD
(39.309838, -76.591611)"
951262,P180892492,03/30/2018 06:34:00 PM,High,SW,GAMBLING,4700 DARTFORD AV,21229,Tremont,Southwestern,822,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.03,,"4700 DARTFORD AV
BALTIMORE, MD
(39.282841, -76.693232)"
951269,P180892478,03/30/2018 06:31:00 PM,High,SW,GAMBLING,4700 DARTFORD AV,21229,Tremont,Southwestern,822,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.03,,"4700 DARTFORD AV
BALTIMORE, MD
(39.282841, -76.693232)"
953471,P180883319,03/29/2018 11:37:00 PM,High,CD,GAMBLING,2100 BRUNT ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"2100 BRUNT ST
BALTIMORE, MD
(39.307158, -76.638078)"
953212,P180890233,03/30/2018 01:57:00 AM,High,CD,GAMBLING,500 W HOFFMAN ST,21201,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1702,Central,"500 W HOFFMAN ST
BALTIMORE, MD
(39.300916, -76.625751)"
953508,P180883282,03/29/2018 11:23:00 PM,High,CD,GAMBLING,2100 BRUNT ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"2100 BRUNT ST
BALTIMORE, MD
(39.307158, -76.638078)"
953546,P180883241,03/29/2018 11:07:00 PM,High,CD,GAMBLING,2100 BRUNT ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"2100 BRUNT ST
BALTIMORE, MD
(39.307158, -76.638078)"
954089,P180882627,03/29/2018 07:53:00 PM,High,ED,GAMBLING,2300 E HOFFMAN ST,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,,"2300 E HOFFMAN ST
BALTIMORE, MD
(39.306783, -76.585171)"
954933,P180881696,03/29/2018 03:18:00 PM,High,SW,GAMBLING,3300 CLIFTON AV,21216,Walbrook,Southwestern,811,7,D9,Greater Mondawmin,Census Tract 1506,,"3300 CLIFTON AV
BALTIMORE, MD
(39.311048, -76.672608)"
954063,P180882647,03/29/2018 08:01:00 PM,High,NE,GAMBLING,4200 FRIAR FIELD RN,21213,Belair-Edison,Northeastern,433,13,D6,Belair-Edison,Census Tract 2603.03,,"4200 FRIAR FIELD
RN BALTIMORE, MD
(39.314283, -76.560722)"
962256,P180852006,03/26/2018 06:49:00 PM,High,NE,GAMBLING,1400 CEDARCROFT RD,21239,Idlewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.01,,"1400 CEDARCROFT RD
BALTIMORE, MD
(39.368981, -76.586538)"
962077,P180852193,03/26/2018 07:51:00 PM,High,WD,GAMBLING,2900 PARKWOOD AV,21217,Parkview/Woodbrook,Western,732,7,D2,Penn North/Reservoir Hill,Census Tract 1304,Western,"2900 PARKWOOD AV
BALTIMORE, MD
(39.315822, -76.646866)"
962819,P180851382,03/26/2018 03:31:00 PM,High,CD,GAMBLING,700 VINE ST,21201,Poppleton,Central,122,11,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"700 VINE ST
BALTIMORE, MD
(39.290655, -76.62806)"
962046,P180852232,03/26/2018 08:03:00 PM,High,NE,GAMBLING,1400 CEDARCROFT RD,21239,Idlewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.01,,"1400 CEDARCROFT RD
BALTIMORE, MD
(39.368981, -76.586538)"
962699,P180851510,03/26/2018 04:14:00 PM,High,NW,GAMBLING,3700 BLK CRESTFIELD CT,21215,Dolfield,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3700 BLK CRESTFIELD CT
BALTIMORE, MD
(39.337054, -76.677484)"
965643,P180831796,03/24/2018 05:08:00 PM,High,SW,GAMBLING,3300 W CATON AV,21229,Saint Josephs,Southwestern,842,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.02,,"3300 W CATON AV
BALTIMORE, MD
(39.285851, -76.673169)"
970417,P180812318,03/22/2018 07:32:00 PM,High,WD,GAMBLING,1600 BLK N CAREY ST,21217,Sandtown-Winchester,Western,742,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,"1600 BLK N CAREY ST
BALTIMORE, MD
(39.307577, -76.641281)"
977871,P180781317,03/19/2018 01:53:00 PM,High,SD,GAMBLING,2000 W PRATT ST,21223,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,"2000 W PRATT ST
BALTIMORE, MD
(39.285032, -76.648652)"
980185,P180771396,03/18/2018 03:18:00 PM,High,NE,GAMBLING,4200 SHELDON AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
979889,P180771738,03/18/2018 05:40:00 PM,High,SW,GAMBLING,800 N WOODINGTON RD,21229,Edmondson Village,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.01,,"800 N WOODINGTON RD
BALTIMORE, MD
(39.296338, -76.68608)"
980011,P180771597,03/18/2018 04:44:00 PM,High,SW,GAMBLING,2800 WINCHESTER ST,21216,Winchester,Southwestern,814,9,D9,Greater Rosemont,Census Tract 1607,,"2800 WINCHESTER ST
BALTIMORE, MD
(39.301403, -76.66371)"
985385,P180751621,03/16/2018 02:46:00 PM,High,NW,GAMBLING,3300 GWYNNS FALLS PY,21216,Hanlon-Longwood,Northwestern,641,7,D9,Greater Mondawmin,Census Tract 1507.01,,"3300 GWYNNS FALLS
PY BALTIMORE, MD
(39.314384, -76.672843)"
101316,P190233737,01/23/2019 11:50:00 PM,Medium,NW,GAMBLING,W GARRISON AV/PEMBRIDGE AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,,"W GARRISON AV
BALTIMORE, MD"
993286,P180721230,03/13/2018 01:38:00 PM,High,NW,GAMBLING,3300 GWYNNS FALLS PY,21216,Hanlon-Longwood,Northwestern,641,7,D9,Greater Mondawmin,Census Tract 1507.01,,"3300 GWYNNS FALLS
PY BALTIMORE, MD
(39.314384, -76.672843)"
997387,P180701956,03/11/2018 06:59:00 PM,High,NE,GAMBLING,4200 BLK SHELDON AV,21206,Belair-Parkside,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 BLK SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
997449,P180701884,03/11/2018 06:34:00 PM,High,ED,GAMBLING,2400 BLK E HOFFMAN ST,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 803.01,,"2400 BLK E HOFFMAN ST
BALTIMORE, MD
(39.306811, -76.58405)"
1000687,P180691188,03/10/2018 12:42:00 PM,High,SW,GAMBLING,2900 BELMONT AV,21216,Rosemont,Southwestern,813,9,D9,Greater Rosemont,Census Tract 1607,,"2900 BELMONT AV
BALTIMORE, MD
(39.303485, -76.665974)"
1000600,P180691297,03/10/2018 01:29:00 PM,High,NW,GAMBLING,3300 GWYNNS FALLS PY,21216,Hanlon-Longwood,Northwestern,641,7,D9,Greater Mondawmin,Census Tract 1507.01,,"3300 GWYNNS FALLS
PY BALTIMORE, MD
(39.314384, -76.672843)"
1000177,P180691756,03/10/2018 04:34:00 PM,High,CD,GAMBLING,300 MCMECHEN ST,21217,Bolton Hill,Central,132,11,D8,Midtown,Census Tract 1401,,"300 MCMECHEN ST
BALTIMORE, MD
(39.30624, -76.629191)"
1005065,P180672110,03/08/2018 05:59:00 PM,High,NE,GAMBLING,3800 BLK GLENARM AV,21206,Glenham-Belhar,Northeastern,425,2,D4,Hamilton,Census Tract 2704.01,,"3800 BLK GLENARM AV
BALTIMORE, MD
(39.349177, -76.545703)"
1012097,P180642031,03/05/2018 05:57:00 PM,High,SE,GAMBLING,6100 DANVILLE AV,21224,Broening Manor,Southeastern,243,1,D7,Southeastern,Census Tract 2606.05,,"6100 DANVILLE AV
BALTIMORE, MD
(39.274632, -76.54298)"
1014259,P180631906,03/04/2018 07:09:00 PM,High,ED,GAMBLING,1400 N MONTFORD AV,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,,"1400 N MONTFORD AV
BALTIMORE, MD
(39.307175, -76.584227)"
1022347,P180601647,03/01/2018 03:25:00 PM,High,ND,GAMBLING,4500 GREENSPRING AV,21209,Parklane,Northern,532,6,D2,Southern Park Heights,Census Tract 2716,,"4500 GREENSPRING AV
BALTIMORE, MD
(39.34293, -76.657238)"
1024850,P180591842,02/28/2018 04:47:00 PM,High,SW,GAMBLING,500 STAMFORD RD,21229,Ten Hills,Southwestern,823,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.03,,"500 STAMFORD RD
BALTIMORE, MD
(39.287297, -76.705274)"
1024831,P180591866,02/28/2018 04:52:00 PM,High,CD,GAMBLING,500 SANFORD PL,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)"
1024895,P180591801,02/28/2018 04:33:00 PM,High,CD,GAMBLING,500 SANFORD PL,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)"
1024803,P180591904,02/28/2018 04:58:00 PM,High,CD,GAMBLING,500 SANFORD PL,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)"
1024786,P180591910,02/28/2018 05:03:00 PM,High,CD,GAMBLING,500 BLK SANFORD PL,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 BLK SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)"
1025986,P180590571,02/28/2018 08:44:00 AM,High,CD,GAMBLING,2000 LINDEN AV,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1302,,"2000 LINDEN AV
BALTIMORE, MD
(39.311176, -76.633022)"
1027229,P180582229,02/27/2018 06:39:00 PM,High,NE,GAMBLING,4200 SHELDON AV,21206,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4200 SHELDON AV
BALTIMORE, MD
(39.328574, -76.564668)"
1027473,P180581950,02/27/2018 05:17:00 PM,High,CD,GAMBLING,500 SANFORD PL,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)"
1027528,P180581895,02/27/2018 05:00:00 PM,High,CD,GAMBLING,500 BLK SANFORD PL,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"500 BLK SANFORD PL
BALTIMORE, MD
(39.309597, -76.640439)"
1030809,P180571223,02/26/2018 01:19:00 PM,High,SD,GAMBLING,200 BLK E CROSS ST,21230,Riverside,Southern,942,11,D7,Inner Harbor/Federal Hill,Census Tract 2403,,"200 BLK E CROSS ST
BALTIMORE, MD
(39.277256, -76.610303)"
1030550,P180571520,02/26/2018 03:16:00 PM,High,SD,GAMBLING,1500 SPRUCE ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1500 SPRUCE ST
BALTIMORE, MD
(39.229823, -76.589748)"
1033397,P180560772,02/25/2018 11:08:00 AM,High,CD,GAMBLING,2000 LINDEN AV,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1302,,"2000 LINDEN AV
BALTIMORE, MD
(39.311176, -76.633022)"
1035241,P180551455,02/24/2018 02:54:00 PM,High,NE,GAMBLING,2000 E BELVEDERE AV,21239,Loch Raven,Northeastern,415,3,D3,Loch Raven,Census Tract 2708.03,,"2000 E BELVEDERE AV
BALTIMORE, MD
(39.356125, -76.578521)"
1036413,P180550157,02/24/2018 01:19:00 AM,High,ED,GAMBLING,800 BLK N BELNORD AV,21205,Madison-Eastend,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,"800 BLK N BELNORD AV
BALTIMORE, MD
(39.300389, -76.578836)"
1042124,P180522688,02/21/2018 08:08:00 PM,High,CD,GAMBLING,2100 BRUNT ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"2100 BRUNT ST
BALTIMORE, MD
(39.307158, -76.638078)"
1043219,P180521450,02/21/2018 02:06:00 PM,High,NW,GAMBLING,4100 NORFOLK AV,21216,West Forest Park,Northwestern,641,6,D9,Forest Park/Walbrook,Census Tract 1509,,"4100 NORFOLK AV
BALTIMORE, MD
(39.323561, -76.686775)"
1044796,P180512861,02/20/2018 09:53:00 PM,High,SW,GAMBLING,2300 WILKENS AV,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"2300 WILKENS AV
BALTIMORE, MD
(39.280341, -76.651927)"
1045947,P180511562,02/20/2018 03:01:00 PM,High,ED,GAMBLING,1900 BLK N COLLINGTON AV,21213,South Clifton Park,Eastern,331,12,D5,Clifton-Berea,Census Tract 802,,"1900 BLK N COLLINGTON AV
BALTIMORE, MD
(39.312826, -76.587519)"
1045617,P180511949,02/20/2018 04:48:00 PM,High,ED,GAMBLING,500 BLK E NORTH AV,21202,Greenmount West,Eastern,311,12,D5,Midtown,Census Tract 909,,"500 BLK E NORTH AV
BALTIMORE, MD
(39.311455, -76.609316)"
1044981,P180512645,02/20/2018 08:31:00 PM,High,CD,GAMBLING,2100 BRUNT ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"2100 BRUNT ST
BALTIMORE, MD
(39.307158, -76.638078)"
1044816,P180512835,02/20/2018 09:45:00 PM,High,SW,GAMBLING,2300 WILKENS AV,21223,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,"2300 WILKENS AV
BALTIMORE, MD
(39.280341, -76.651927)"
1045221,P180512386,02/20/2018 07:04:00 PM,High,SW,GAMBLING,300 S COLLINS AV,21229,Irvington,Southwestern,833,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"300 S COLLINS AV
BALTIMORE, MD
(39.281709, -76.68356)"
1045036,P180512590,02/20/2018 08:13:00 PM,High,CD,GAMBLING,2100 BRUNT ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"2100 BRUNT ST
BALTIMORE, MD
(39.307158, -76.638078)"
1055050,P180472058,02/16/2018 05:39:00 PM,High,CD,GAMBLING,2000-BL BRUNT ST,21217,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1403,,"2000 BL BRUNT ST
BALTIMORE, MD
(39.306413, -76.637144)"
1057031,P180463172,02/15/2018 11:15:00 PM,High,SW,GAMBLING,4300 FLOWERTON RD,21229,Rognel Heights,Southwestern,822,8,D10,Edmondson Village,Census Tract 2804.02,,"4300 FLOWERTON RD
BALTIMORE, MD
(39.297043, -76.689538)"
1058302,P180461715,02/15/2018 03:45:00 PM,High,SW,GAMBLING,600 GIBSON RD,21229,Beechfield,Southwestern,833,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2501.01,,"600 GIBSON RD
BALTIMORE, MD
(39.273538, -76.695312)"
1058379,P180461631,02/15/2018 03:21:00 PM,High,SW,GAMBLING,600 GIBSON RD,21229,Beechfield,Southwestern,833,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2501.01,,"600 GIBSON RD
BALTIMORE, MD
(39.273538, -76.695312)"
1058356,P180461652,02/15/2018 03:29:00 PM,High,SW,GAMBLING,600 GIBSON RD,21229,Beechfield,Southwestern,833,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2501.01,,"600 GIBSON RD
BALTIMORE, MD
(39.273538, -76.695312)"
1058587,P180461388,02/15/2018 02:08:00 PM,High,SW,GAMBLING,600 GIBSON RD,21229,Beechfield,Southwestern,833,8,D10,Beechfield/Ten Hills/West Hills,Census Tract 2501.01,,"600 GIBSON RD
BALTIMORE, MD
(39.273538, -76.695312)"
1060323,P180452167,02/14/2018 07:17:00 PM,High,SD,GAMBLING,1500 SPRUCE ST,21226,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"1500 SPRUCE ST
BALTIMORE, MD
(39.229823, -76.589748)"
1063100,P180441957,02/13/2018 05:22:00 PM,High,ND,GAMBLING,500 BLK CHATEAU AV,21212,Winston-Govans,Northern,524,4,D2,Greater Govans,Census Tract 2710.02,,"500 BLK CHATEAU AV
BALTIMORE, MD
(39.350779, -76.608806)"
1062973,P180442104,02/13/2018 06:09:00 PM,High,ND,GAMBLING,4000 OLD YORK RD,21218,Pen Lucy,Northern,542,4,D2,Greater Govans,Census Tract 901,,"4000 OLD YORK RD
BALTIMORE, MD
(39.338223, -76.607575)"
187996,P183612124,12/27/2018 04:52:00 PM,Medium,NE,GAMBLING,E COLD SPRING LN/LOCH RAVEN BL,21239,New Northwood,Northeastern,413,3,D4,Northwood,Census Tract 2709.03,,"E COLD SPRING LN
RAVEN BL BALTIMORE, MD"
195272,P183581893,12/24/2018 05:16:00 PM,Medium,NW,GAMBLING,DENISON ST/PIEDMONT AV,21216,Hanlon-Longwood,Northwestern,641,7,D9,Greater Mondawmin,Census Tract 1507.01,,"DENISON ST
BALTIMORE, MD"
1098528,P180292644,01/29/2018 10:18:00 PM,High,NW,GAMBLING,4400 PARK HEIGHTS AV,21215,Central Park Heights,Northwestern,614,6,D1,Southern Park Heights,Census Tract 2716,,"4400 PARK HEIGHTS AV
BALTIMORE, MD
(39.34038, -76.667012)"
229648,P183461377,12/12/2018 01:29:00 PM,Medium,SE,GAMBLING,DANVILLE AV/BROENING HY,21224,Broening Manor,Southeastern,233,1,D7,Southeastern,Census Tract 2606.05,,"DANVILLE AV
HY BALTIMORE, MD"
1118217,P180222283,01/22/2018 06:33:00 PM,High,ED,GAMBLING,1800 BLK N MONTFORD AV,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 802,,"1800 BLK N MONTFORD AV
BALTIMORE, MD
(39.3114, -76.584484)"
1118943,P180221463,01/22/2018 02:31:00 PM,High,SE,GAMBLING,1500 BROENING HY,21224,Broening Manor,Southeastern,243,1,D7,Southeastern,Census Tract 2606.05,,"1500 BROENING
HY BALTIMORE, MD
(39.274325, -76.543508)"
1123372,P180202183,01/20/2018 06:38:00 PM,High,NW,GAMBLING,5100 PARK HEIGHTS AV,21215,Central Park Heights,Northwestern,614,6,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.34847, -76.674875)"
1123921,P180201580,01/20/2018 03:25:00 PM,High,NW,GAMBLING,3700 BLK CRESTFIELD CT,21215,Dolfield,Northwestern,643,6,D1,Dorchester/Ashburton,Census Tract 1511,,"3700 BLK CRESTFIELD CT
BALTIMORE, MD
(39.337054, -76.677484)"
1125849,P180192696,01/19/2018 08:16:00 PM,High,WD,GAMBLING,1600 W SARATOGA ST,21223,Franklin Square,Western,711,9,D8,Southwest Baltimore,Census Tract 1901,,"1600 W SARATOGA ST
BALTIMORE, MD
(39.29211, -76.642578)"
248976,P183391037,12/05/2018 11:21:00 AM,Medium,SE,GAMBLING,DUNDALK AV/KANE ST,21224,Graceland Park,Southeastern,243,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,,"DUNDALK AV
BALTIMORE, MD"
1135869,P180152517,01/15/2018 11:00:00 PM,High,CD,GAMBLING,900 DRUID PARK LAKE DR,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1301,,"900 DRUID PARK LAKE DR
BALTIMORE, MD
(39.317011, -76.636151)"
1135806,P180152600,01/15/2018 11:36:00 PM,High,CD,GAMBLING,900 DRUID PARK LAKE DR,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1301,,"900 DRUID PARK LAKE DR
BALTIMORE, MD
(39.317011, -76.636151)"
1135963,P180152401,01/15/2018 09:58:00 PM,High,CD,GAMBLING,900 DRUID PARK LAKE DR,21217,Reservoir Hill,Central,133,7,D2,Penn North/Reservoir Hill,Census Tract 1301,,"900 DRUID PARK LAKE DR
BALTIMORE, MD
(39.317011, -76.636151)"
253696,P183372375,12/03/2018 05:25:00 PM,Medium,WD,GAMBLING,PARKWOOD AV/RUSKIN AV,21217,Parkview/Woodbrook,Western,732,7,D2,Penn North/Reservoir Hill,Census Tract 1304,Western,"PARKWOOD AV
BALTIMORE, MD"
261338,P183342939,11/30/2018 08:46:00 PM,Medium,ED,GAMBLING,E BIDDLE ST/N PATTERSON PARK AV,21213,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,Eastern2,"E N BIDDLE ST
BALTIMORE, MD"
1149472,P180101845,01/10/2018 04:27:00 PM,High,CD,GAMBLING,2100-BL BRUNT ST,21217,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,,"2100 BL BRUNT ST
BALTIMORE, MD
(39.307158, -76.638078)"
1150104,P180101136,01/10/2018 12:12:00 PM,High,SD,GAMBLING,900 E PATAPSCO AV,21225,Fairfield Area,Southern,912,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,,"900 E PATAPSCO AV
BALTIMORE, MD
(39.234777, -76.597342)"
1151847,P180091984,01/09/2018 05:58:00 PM,High,NE,GAMBLING,2000 BLK E 32ND ST,21218,Montebello,Northeastern,421,14,D5,Northwood,Census Tract 906,,"2000 BLK E 32ND ST
BALTIMORE, MD
(39.327291, -76.587535)"
1152068,P180091727,01/09/2018 04:47:00 PM,High,WD,GAMBLING,1000 N MOUNT ST,21217,Sandtown-Winchester,Western,743,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1603,,"1000 N MOUNT ST
BALTIMORE, MD
(39.300072, -76.644407)"
1154597,P180081737,01/08/2018 04:13:00 PM,High,WD,GAMBLING,2400 PENNSYLVANIA AV,21217,Penn North,Western,733,7,D9,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,"2400 PENNSYLVANIA AV
BALTIMORE, MD
(39.309471, -76.641835)"
280684,P183271669,11/23/2018 05:47:00 PM,Medium,NE,GAMBLING,BELAIR RD/FRANKFORD AV,21206,Frankford,Northeastern,443,2,D4,Cedonia/Frankford,Census Tract 2602.01,,"BELAIR RD
BALTIMORE, MD"
